EmployeeID,Name,Department,JobRole,Gender,Age,Salary,Bonus,HireDate,ExitDate,Attrition,PerformanceRating,AbsenteeismDays
E1865,Employee_865,Sales,Associate,Male,48,,,2020-12-12,,No,5,9
E1866,Employee_866,Sales,Associate,Male,34,191636.0,38370.893279121156,2016-11-04,2020-07-17,Yes,2,11
E1867,Employee_867,Marketing,Manager,Male,42,167207.0,43958.482836975134,2019-09-05,,No,4,21
E1868,Employee_868,Finance,Analyst,Female,34,106623.0,31838.034768232443,2016-03-15,2018-09-29,Yes,1,12
E1869,Employee_869,Operations,Specialist,Female,56,37697.0,7362.180972002226,2016-10-24,,No,5,26
E1870,Employee_870,HR,Executive,Female,36,166132.0,35794.575823539686,2019-11-14,2024-06-25,Yes,4,15
E1871,Employee_871,Operations,Analyst,Male,37,102684.0,26627.57865625266,2021-06-22,,No,4,16
E1872,Employee_872,sales,Manager,Female,54,136244.0,10335.269386262924,2016-01-07,,No,3,13
E1873,Employee_873,Marketing,Specialist,Male,35,140634.0,7032.780028525378,2018-10-10,,No,1,27
E1874,Employee_874,sales,Analyst,Female,39,133533.0,7107.209458351175,2017-03-10,,No,5,26
E1875,Employee_875,Support,Executive,Male,40,73298.0,20134.73868549203,2015-11-22,2020-08-21,Yes,1,21
E1876,Employee_876,sales,Specialist,Female,22,109788.0,32629.9688300384,2022-08-10,,No,1,7
E1877,Employee_877,Operations,Analyst,male,21,193539.0,16354.794835593448,2016-08-30,2021-08-14,Yes,3,28
E1878,Employee_878,Marketing,Specialist,Male,46,98111.0,29324.615099010465,2019-05-01,,No,3,0
E1879,Employee_879,Marketing,Specialist,Female,21,124913.0,27246.874925588385,2015-01-08,2015-08-24,Yes,3,0
E1880,Employee_880,sales,Executive,Female,23,158674.0,34377.39983153738,2021-03-09,,No,5,19
E1881,Employee_881,,Analyst,Male,29,109526.0,29376.500251600246,2022-06-25,,No,3,12
E1882,Employee_882,Sales,Specialist,Male,33,178955.0,28768.524229412174,2020-05-26,2023-05-07,Yes,3,18
E1883,Employee_883,Marketing,Executive,Female,28,32035.0,6014.979322200789,2017-05-07,,No,3,25
E1884,Employee_884,Support,Specialist,Female,43,86396.0,16012.946117179757,2017-11-09,,No,3,15
E1885,Employee_885,Marketing,Associate,Male,59,69346.0,13619.340881457549,2021-10-22,,No,3,25
E1886,Employee_886,Hr,Analyst,Female,47,90197.0,16307.911979802,2019-01-11,,No,4,5
E1887,Employee_887,Hr,Specialist,Male,48,173687.0,34004.884591187336,2020-05-20,2021-12-16,Yes,3,6
E1888,Employee_888,Operations,Manager,Male,24,103369.0,25078.539698799315,2022-05-23,2027-04-13,Yes,5,4
E1889,Employee_889,Finance,Analyst,Female,44,182271.0,11705.507313582355,2016-08-23,,No,5,21
E1890,Employee_890,Finance,Manager,Female,24,39290.0,11105.735723967126,2020-08-16,2022-03-04,Yes,2,10
E1891,Employee_891,HR,Analyst,Male,48,191205.0,35873.48903524194,2021-10-12,,No,2,27
E1892,Employee_892,Hr,Associate,Female,46,178376.0,11685.267437261884,2019-01-30,,No,1,3
E1893,Employee_893,Sales,Analyst,Male,34,66386.0,14241.49346197457,2015-09-30,,No,3,15
E1894,Employee_894,IT,Analyst,Female,50,65315.0,9808.748164198296,2020-10-27,,No,1,18
E1895,Employee_895,Operations,Executive,Male,58,57241.0,11648.249514136332,2022-03-08,,No,4,25
E1896,Employee_896,Sales,Associate,Male,58,41350.0,6357.153507973698,2020-02-16,,No,2,16
E1897,Employee_897,Finance,Specialist,Female,30,113384.0,22728.01368041765,2016-01-16,,No,2,5
E1898,Employee_898,Marketing,Analyst,Male,47,75875.0,9434.326547007584,2019-11-07,2022-12-29,Yes,4,1
E1899,Employee_899,Sales,Manager,Male,24,178099.0,18203.095195162747,2016-12-30,,No,4,0
E1900,Employee_900,Marketing,Specialist,Female,27,93965.0,13240.734037716522,2021-02-14,,No,3,7
E1901,Employee_901,,Executive,Female,44,173314.0,21467.881972190542,2017-01-25,2022-02-26,Yes,3,26
E1902,Employee_902,Sales,Specialist,Male,52,78785.0,7328.699516695044,2018-12-07,,No,3,14
E1903,Employee_903,HR,Executive,Male,51,192051.0,39101.58395679829,2015-10-31,,No,2,15
E1904,Employee_904,Support,Specialist,male,59,66483.0,6661.114178687066,2018-07-25,,No,3,1
E1905,Employee_905,Marketing,Analyst,Male,32,125761.0,15939.335295722083,2015-09-12,,No,5,0
E1906,Employee_906,Hr,Manager,Female,46,35209.0,3319.799599786356,2016-08-04,,No,4,7
E1907,Employee_907,Hr,Manager,Female,44,147333.0,24660.548380342065,2022-04-08,2027-09-18,Yes,5,29
E1908,Employee_908,sales,Manager,Male,53,167161.0,42194.57218431058,2017-05-11,,No,3,6
E1909,Employee_909,Hr,Associate,Female,29,178725.0,12784.741638539068,2019-11-18,,No,5,0
E1910,Employee_910,IT,Specialist,Female,35,141361.0,29825.636506823528,2015-06-21,,No,2,2
E1911,Employee_911,IT,Manager,Male,27,187419.0,44611.75218493914,2018-04-24,,No,1,11
E1912,Employee_912,Operations,Executive,Male,51,71850.0,14154.458324354702,2017-05-30,,No,2,28
E1913,Employee_913,Sales,Specialist,Female,44,178929.0,45892.26050913647,2020-12-21,,No,2,24
E1914,Employee_914,Sales,Associate,Male,41,105318.0,11779.811640172715,2020-03-01,2025-05-16,Yes,4,27
E1915,Employee_915,HR,Specialist,Female,29,137449.0,13223.91323985516,2021-09-29,,No,5,22
E1916,Employee_916,sales,Associate,Female,25,117593.0,14210.057738278316,2018-09-15,2022-09-28,Yes,2,14
E1917,Employee_917,Support,Associate,Male,27,30924.0,1641.6086270927515,2018-11-11,,No,3,9
E1918,Employee_918,Marketing,Specialist,Male,48,120140.0,17621.746458315876,2018-11-20,,No,5,28
E1919,Employee_919,Marketing,Associate,Female,39,115058.0,16763.493256043257,2020-12-09,2022-06-01,Yes,4,18
E1920,Employee_920,sales,Executive ,Male,41,59831.0,11575.291913007586,2018-09-18,,No,3,15
E1921,Employee_921,IT,Specialist,Female,29,83051.0,9511.497355176516,2017-10-13,2019-03-23,Yes,2,8
E1922,Employee_922,Operations,Executive,Male,42,74439.0,13490.20752797117,2018-12-22,,No,1,9
E1923,Employee_923,Hr,Associate,Male,36,39837.0,6516.122123229039,2015-11-02,2016-05-31,Yes,1,16
E1924,Employee_924,sales,Manager,Male,46,60063.0,13222.241217734541,2016-02-24,,No,1,22
E1925,Employee_925,Sales,Executive,Male,26,143604.0,41249.5549276544,2019-04-03,2023-02-14,Yes,5,10
E1926,Employee_926,Support,Specialist,Male,34,80971.0,5602.344257298251,2018-09-04,,No,1,27
E1927,Employee_927,Support,Executive,Male,47,116126.0,17816.01256896059,2016-04-12,2018-10-30,Yes,1,3
E1928,Employee_928,sales,Associate,Female,54,155849.0,31144.853447024114,2020-06-22,,No,5,12
E1929,Employee_929,IT,Executive,Female,25,75203.0,7126.079057629857,2016-01-02,,No,2,1
E1930,Employee_930,Sales,Executive,Male,30,99806.0,28006.419028645792,2016-05-09,,No,5,17
E1931,Employee_931,IT,Specialist,Male,31,51650.0,15398.345032841456,2018-08-25,,No,2,13
E1932,Employee_932,HR,Analyst,Female,34,110428.0,11723.516776696251,2021-03-30,,No,1,18
E1933,Employee_933,IT,Analyst,Female,42,86759.0,21671.486603769947,2020-02-17,,No,4,22
E1934,Employee_934,sales,Associate,Female,48,150667.0,35088.91746697934,2018-08-05,,No,3,27
E1935,Employee_935,,Executive,Male,57,175817.0,47916.20053571902,2015-05-07,,No,3,7
E1936,Employee_936,Sales,Specialist,Female,36,156796.0,32088.704722193317,2017-10-16,,No,4,15
E1937,Employee_937,Operations,Analyst,Female,55,50923.0,15201.55502487916,2022-11-27,2024-02-05,Yes,5,25
E1938,Employee_938,Operations,Specialist,Female,41,101576.0,15467.108264434048,2019-07-28,,No,3,22
E1939,Employee_939,,Associate,Male,43,162447.0,22653.691005204775,2016-05-05,2021-06-29,Yes,1,20
E1940,Employee_940,Operations,Analyst,Male,59,51398.0,6617.627512053414,2023-03-07,,No,2,23
E1941,Employee_941,,Specialist,Male,27,31073.0,1890.133871457809,2021-07-22,2023-11-14,Yes,3,8
E1942,Employee_942,Sales,Executive,Male,51,98116.0,22935.232792050178,2020-11-29,2025-11-15,Yes,1,22
E1943,Employee_943,Hr,Manager,Male,40,173093.0,26790.446266409264,2015-01-28,,No,1,1
E1944,Employee_944,Operations,Analyst,Female,45,91497.0,4722.717336171287,2020-12-21,,No,3,24
E1945,Employee_945,Hr,Executive ,Male,58,30901.0,1730.0408857808027,2019-08-05,,No,2,7
E1946,Employee_946,Operations,Analyst,Male,23,166694.0,32249.06289471228,2018-06-02,,No,3,17
E1947,Employee_947,Finance,Manager,Male,44,93212.0,10570.53839934378,2020-08-10,,No,4,24
E1948,Employee_948,Sales,Associate,Female,54,173704.0,22411.189498577587,2015-08-09,,No,3,22
E1949,Employee_949,Finance,Executive,Male,39,86344.0,20503.67647678857,2019-03-03,,No,1,0
E1950,Employee_950,sales,Executive,Male,39,67344.0,7892.676646648417,2022-12-29,,No,2,1
E1951,Employee_951,Hr,Specialist,Male,45,111788.0,22191.30041419567,2020-08-30,2025-09-30,Yes,1,15
E1952,Employee_952,HR,Executive,Female,59,96537.0,23474.684795232202,2020-08-02,,No,4,17
E1953,Employee_953,Marketing,Analyst,Male,44,132780.0,33588.89598652456,2020-08-24,2022-08-09,Yes,1,12
E1954,Employee_954,Support,Analyst,Female,29,101833.0,28837.90751083222,2015-09-29,,No,3,24
E1955,Employee_955,Marketing,Manager,Female,25,126502.0,27279.141682447946,2020-10-27,,No,2,14
E1956,Employee_956,Marketing,Manager,Male,22,197516.0,55884.209375365856,2017-07-26,,No,5,9
E1957,Employee_957,Sales,Executive,Male,51,30066.0,1873.2690041456347,2022-09-16,2024-09-05,Yes,5,10
E1958,Employee_958,Marketing,Specialist,Male,55,139028.0,11752.220813675574,2018-04-02,,No,5,11
E1959,Employee_959,Marketing,Specialist,Male,57,54648.0,13115.59575527219,2019-11-17,2021-12-27,Yes,5,22
E1960,Employee_960,Operations,Executive,Female,49,161250.0,43790.99372587112,2017-01-04,,No,1,17
E1961,Employee_961,Sales,Executive,Female,40,32795.0,2086.3035058488595,2016-05-07,2020-01-20,Yes,1,12
E1962,Employee_962,Finance,Analyst,Male,59,30731.0,3125.4801684706003,2019-05-25,,No,3,25
E1963,Employee_963,,Executive,Female,55,190337.0,19346.852721151274,2022-12-09,,No,5,18
E1964,Employee_964,Sales,Executive,Male,42,161965.0,16141.09233478441,2015-05-24,,No,1,3
E1965,Employee_965,HR,Associate,Male,35,31515.0,8642.951636079853,2021-02-08,2022-05-23,Yes,1,18
E1966,Employee_966,,Specialist,Female,58,150419.0,21685.773373239826,2021-11-19,,No,1,24
E1967,Employee_967,Support,Analyst,Female,36,152990.0,17877.46586336194,2019-09-11,2024-08-22,Yes,2,27
E1968,Employee_968,Support,Executive,Male,36,31577.0,5888.506852824573,2021-01-29,,No,5,6
E1969,Employee_969,,Specialist,Male,47,40785.0,4829.94789910309,2016-06-01,2019-06-19,Yes,5,29
E1970,Employee_970,IT,Specialist,Male,45,31462.0,5510.406621252203,2021-07-06,2026-05-02,Yes,3,29
E1971,Employee_971,Operations,Associate,Male,54,137803.0,34533.29504959556,2018-04-04,,No,5,13
E1972,Employee_972,Operations,Analyst,Female,46,145375.0,19219.397017435393,2018-04-22,,No,3,7
E1973,Employee_973,HR,Analyst,Male,40,82335.0,10557.80774673828,2017-12-18,2022-03-17,Yes,1,12
E1974,Employee_974,,Specialist,Male,21,32716.0,7704.435849694891,2018-08-28,,No,4,2
E1975,Employee_975,Sales,Analyst,Male,23,181285.0,22984.474704143,2019-03-23,,No,3,0
E1976,Employee_976,Marketing,Associate,Male,47,30463.0,7989.668245500287,2015-06-21,,No,1,26
E1977,Employee_977,IT,Executive,Male,31,68185.0,12766.10080834457,2016-11-20,,No,4,4
E1978,Employee_978,,Executive,Female,37,123922.0,30765.589150437103,2019-05-03,,No,3,19
E1979,Employee_979,Sales,Specialist,Male,55,64159.0,14388.043366667462,2016-02-19,,No,1,27
E1980,Employee_980,Hr,Specialist,Male,44,140195.0,10955.905113765104,2017-12-09,,No,2,14
E1981,Employee_981,sales,Executive,Female,35,45386.0,9975.418081437918,2022-10-22,2024-01-11,Yes,3,29
E1982,Employee_982,Finance,Executive,Male,33,136337.0,33249.36640969456,2015-12-18,2021-03-25,Yes,4,16
E1983,Employee_983,Support,Manager,Female,33,71984.0,4609.891530220023,2015-03-20,,No,4,13
E1984,Employee_984,Marketing,Specialist,Male,49,184721.0,16969.38286677684,2020-06-13,2025-02-07,Yes,5,24
E1985,Employee_985,Sales,Manager,Female,58,113981.0,33702.45890312668,2021-06-15,,No,2,16
E1986,Employee_986,Operations,Executive,Male,57,177032.0,35201.324810402875,2015-12-06,2018-02-09,Yes,5,20
E1987,Employee_987,Finance,Specialist,Female,42,175698.0,48099.813802390665,2021-06-11,2023-09-22,Yes,1,10
E1988,Employee_988,sales,Specialist,Male,37,92287.0,10535.650202395806,2015-05-10,,No,4,20
E1989,Employee_989,IT,Specialist,Female,59,137357.0,27335.763937644213,2017-09-25,2019-03-03,Yes,5,19
E1990,Employee_990,Support,Manager,Male,36,77922.0,4962.320497252188,2019-02-20,,No,1,4
E1991,Employee_991,Finance,Executive,Female,22,130963.0,23343.478647648873,2022-06-14,,No,5,5
E1992,Employee_992,Operations,Specialist ,Male,53,159553.0,36808.262845741396,2017-06-13,2018-04-05,Yes,1,23
E1993,Employee_993,HR,Executive,Male,24,41523.0,4590.104501594505,2019-09-03,2020-05-18,Yes,1,27
E1994,Employee_994,Marketing,Specialist,Male,56,58229.0,4484.054541444292,2017-03-12,,No,2,9
E1995,Employee_995,IT,Specialist,Male,44,104807.0,21607.639288188377,2017-11-07,,No,5,16
E1996,Employee_996,IT,Analyst,Male,57,67052.0,11883.191296581403,2018-01-07,2020-05-13,Yes,3,29
E1997,Employee_997,Marketing,Manager,Female,54,197619.0,58734.36973297215,2021-04-14,,No,2,9
E1998,Employee_998,HR,Associate,Female,27,,,2016-04-14,2021-01-07,Yes,1,3
E1999,Employee_999,sales,Manager,Female,49,82116.0,15081.85408981743,2022-01-12,2027-06-21,Yes,4,9
E2000,Employee_1000,Sales,Associate,Male,26,122691.0,31516.97738372194,2017-04-19,,No,1,21
E2001,Employee_1001,Marketing,Specialist,Male,44,74462.0,7165.483797499625,2017-09-08,,No,1,22
E2002,Employee_1002,HR,Analyst,male,55,,,2017-09-15,,No,3,19
E2003,Employee_1003,HR,Associate,Female,49,,,2022-02-14,,No,2,0
E2004,Employee_1004,IT,Analyst,Female,51,152013.0,9889.46964378223,2015-05-02,2016-08-16,Yes,1,14
E2005,Employee_1005,Operations,Specialist,Female,42,189682.0,39591.69123037256,2022-03-01,2026-10-31,Yes,3,17
E2006,Employee_1006,,Specialist,Female,21,125027.0,33277.572484729375,2022-07-20,,No,5,0
E2007,Employee_1007,IT,Associate,Male,21,85514.0,20050.47645568496,2019-04-01,,No,4,26
E2008,Employee_1008,Marketing,Analyst,Female,46,32895.0,2595.0732002273453,2016-08-08,,No,3,16
E2009,Employee_1009,Operations,Manager,Male,43,115382.0,11515.691447813391,2020-11-25,,No,2,13
E2010,Employee_1010,sales,Manager,Female,24,117245.0,21823.847259784354,2015-11-23,2018-02-07,Yes,3,1
E2011,Employee_1011,Sales,Analyst,Female,30,54700.0,8850.474115559791,2022-05-23,,No,1,19
E2012,Employee_1012,,Executive,Female,21,79589.0,6331.750888608753,2018-05-06,2019-06-20,Yes,2,5
E2013,Employee_1013,HR,Associate,Male,53,100934.0,29039.18265500127,2021-11-13,,No,4,26
E2014,Employee_1014,Finance,Analyst,Female,46,151952.0,9234.886938728934,2022-04-22,,No,3,24
E2015,Employee_1015,Marketing,Executive,Male,25,136300.0,23978.18936285974,2020-03-28,,No,1,15
E2016,Employee_1016,sales,Executive,Male,43,38997.0,5670.324653939735,2018-09-19,,No,5,25
E2017,Employee_1017,Operations,Executive,Female,55,143218.0,14035.939906074645,2016-06-29,2021-07-05,Yes,1,8
E2018,Employee_1018,IT,Executive,Male,43,106290.0,27261.815073101447,2021-05-23,,No,2,10
E2019,Employee_1019,Hr,Executive,Male,27,79768.0,10664.763073383923,2021-05-06,,No,4,5
E2020,Employee_1020,sales,Manager,Female,59,147769.0,12874.624654176268,2015-08-14,,No,4,20
E2021,Employee_1021,Marketing,Associate,Female,37,172432.0,17100.434809761176,2018-04-29,2023-07-17,Yes,3,11
E2022,Employee_1022,Hr,Manager,Male,36,180056.0,32683.878484040975,2016-07-27,,No,3,27
E2023,Employee_1023,Operations,Executive,Female,37,182049.0,30607.690962465666,2016-09-30,,No,4,17
E2024,Employee_1024,,Analyst,Male,27,122172.0,16582.70068965412,2021-10-27,,No,2,0
E2025,Employee_1025,Hr,Executive,female,31,97657.0,22590.190199203204,2021-02-01,2022-10-20,Yes,5,5
E2026,Employee_1026,HR,Analyst,Female,44,62167.0,6326.379425668251,2016-08-31,,No,1,23
E2027,Employee_1027,HR,Associate,Female,57,49585.0,7403.92649519855,2020-08-05,,No,1,3
E2028,Employee_1028,Operations,Manager,Female,37,191040.0,17274.531864365614,2021-08-12,2025-03-21,Yes,2,10
E2029,Employee_1029,Finance,Analyst,Female,41,108518.0,13086.400459667742,2016-08-08,,No,5,16
E2030,Employee_1030,Support,Executive,Male,38,161567.0,20254.970531895015,2016-07-10,,No,2,16
E2031,Employee_1031,IT,Associate,Male,29,196925.0,47253.31848400259,2017-01-04,,No,4,17
E2032,Employee_1032,,Associate,Female,40,103591.0,20173.44912369067,2021-05-01,,No,5,14
E2033,Employee_1033,,Executive,Female,47,70718.0,7364.9117122968055,2021-04-13,,No,3,25
E2034,Employee_1034,,Specialist,Female,46,43016.0,9586.288282496436,2015-04-02,,No,1,17
E2035,Employee_1035,sales,Associate,female,52,179172.0,17484.364125432465,2020-07-09,2023-04-14,Yes,3,16
E2036,Employee_1036,Support,Executive,Male,53,77691.0,19652.068938849676,2022-11-18,,No,3,10
E2037,Employee_1037,Marketing,Specialist,Male,46,180882.0,53621.033130392,2022-12-25,2028-01-21,Yes,4,15
E2038,Employee_1038,Hr,Manager,Female,44,63980.0,15112.47708310096,2018-02-26,2020-03-27,Yes,1,9
E2039,Employee_1039,HR,Analyst,Male,36,95679.0,15556.21864028012,2016-05-01,2019-03-26,Yes,4,15
E2040,Employee_1040,Operations,Executive ,Female,27,72317.0,13481.623844162898,2015-03-31,,No,1,25
E2041,Employee_1041,Hr,Executive,Female,40,150382.0,11508.944449326722,2015-03-09,,No,5,25
E2042,Employee_1042,,Associate,Male,31,41549.0,5190.1835362325255,2016-12-30,,No,4,0
E2043,Employee_1043,Finance,Associate,Male,33,50045.0,5657.24791356595,2022-04-11,,No,4,25
E2044,Employee_1044,HR,Manager,Female,41,149779.0,9502.802203130872,2022-08-25,,No,1,22
E2045,Employee_1045,Sales,Associate,Male,35,36447.0,6839.830439448764,2022-03-28,,No,4,26
E2046,Employee_1046,HR,Associate,Male,23,168561.0,44481.18822936853,2015-03-19,,No,3,1
E2047,Employee_1047,HR,Specialist,Female,26,31996.0,8778.081149254369,2015-10-05,,No,2,11
E2048,Employee_1048,Sales,Specialist,Female,50,111268.0,16513.159267557607,2017-12-30,,No,3,5
E2049,Employee_1049,Marketing,Manager ,Female,40,119242.0,31342.931047518785,2021-08-01,,No,3,4
E2050,Employee_1050,Hr,Executive,Male,31,79294.0,12495.674484480314,2016-01-13,2018-03-03,Yes,5,4
E2051,Employee_1051,Hr,Manager,Male,29,66110.0,5628.392657946336,2020-06-12,,No,1,25
E2052,Employee_1052,Sales,Manager,Male,41,159863.0,20864.820594748737,2016-02-26,,No,2,23
E2053,Employee_1053,Sales,Manager,Female,55,54054.0,12422.220017981503,2020-01-04,,No,4,22
E2054,Employee_1054,Operations,Manager,Female,54,164312.0,41966.992403379925,2020-04-20,2025-06-13,Yes,3,29
E2055,Employee_1055,IT,Manager,female,51,30882.0,5267.496417629556,2017-05-20,2019-05-05,Yes,2,12
E2056,Employee_1056,Marketing,Manager,Female,54,191897.0,43741.86307748206,2022-12-07,2024-01-07,Yes,3,1
E2057,Employee_1057,Operations,Specialist,Male,32,51584.0,11878.9228804736,2017-02-12,,No,5,18
E2058,Employee_1058,Support,Specialist,Male,31,148206.0,8327.875861512766,2022-05-23,2025-03-28,Yes,2,7
E2059,Employee_1059,Operations,Specialist,Female,31,106411.0,19135.695734190034,2019-03-26,,No,5,19
E2060,Employee_1060,,Specialist,Female,28,53331.0,3799.3843015237835,2016-04-04,,No,5,13
E2061,Employee_1061,Sales,Analyst,Male,41,39045.0,7400.698468750566,2018-08-22,,No,4,23
E2062,Employee_1062,Support,Executive,Female,43,192696.0,25430.283527835585,2018-12-16,,No,5,11
E2063,Employee_1063,Hr,Manager,Female,42,114523.0,30125.629919397332,2019-01-09,,No,2,5
E2064,Employee_1064,Operations,Analyst,Male,37,38433.0,2527.9917710544473,2019-05-06,,No,2,23
E2065,Employee_1065,Support,Manager,Male,28,51751.0,4911.167072326602,2020-10-05,,No,1,26
E2066,Employee_1066,Sales,Specialist,Female,38,54503.0,12946.55036592643,2017-01-25,,No,4,15
E2067,Employee_1067,HR,Analyst,Female,47,152989.0,39317.27279368649,2020-05-15,2022-05-28,Yes,2,25
E2068,Employee_1068,sales,Executive,Female,45,67706.0,16789.998322096155,2020-10-05,,No,4,7
E2069,Employee_1069,Marketing,Analyst,Male,43,117838.0,7222.036619903915,2018-06-09,,No,1,20
E2070,Employee_1070,Operations,Associate,Female,22,108353.0,8141.718427359362,2021-03-26,,No,2,19
E2071,Employee_1071,Marketing,Analyst,Female,55,116450.0,22638.260810048556,2019-11-17,,No,2,13
E2072,Employee_1072,Operations,Specialist,Male,44,,,2019-04-15,,No,4,20
E2073,Employee_1073,Operations,Analyst,Male,30,54918.0,13270.879022924111,2015-05-19,2016-06-15,Yes,2,25
E2074,Employee_1074,Sales,Manager ,Male,56,141776.0,28383.276941193457,2019-06-13,,No,4,9
E2075,Employee_1075,Sales,Executive,Female,39,124948.0,15307.505308195767,2017-08-11,,No,3,21
E2076,Employee_1076,,Specialist,Male,36,116807.0,18079.859782013278,2017-10-13,,No,2,24
E2077,Employee_1077,Finance,Specialist,Male,25,117453.0,7748.367581015458,2018-09-24,,No,5,2
E2078,Employee_1078,Support,Manager,Female,46,90282.0,6824.576282585326,2023-01-24,,No,3,11
E2079,Employee_1079,,Executive ,Male,48,171900.0,45582.19964137734,2018-07-05,,No,5,6
E2080,Employee_1080,HR,Manager,Male,46,174587.0,14233.87394688895,2017-07-24,2018-10-20,Yes,4,8
